label,text
2,try rex new water roasted tomatopotato sawdust cracker loaded enough sodium make lot wife look unsavory box
1,try take othot drug bitch im
1,tryna sumbody cinnamon apple cant trust bitch wit pussy taste like cinnamon apple
1,tryna determine bad bitch twitter save
2,tryna get home like base base base closet looking like planet bathing ape
1,tryna save hoe dont wanna saved nope nope nope
2,tuna good rest trash rt can spam rt struggle food meat tuna included
1,tupac could fuck bitch world nigga cry pic took bitch
1,turk hoe yall
1,turn fuck nigguh rebound
1,turn hoe house wife bet
1,turn bitch
2,turn magic colored light longexposure lightwriting
1,turn entire fuck hoe
1,turnup hoe
1,twatch sound like twat
1,tweakin hoe
1,tweekin hoe
0,twice divorced teabagger florida attorney general say marriage reserved stable enduring family unit wtf
2,twice divorced teabagger florida attorney general say marriage reserved stable enduring family unit
2,twinkie unfilling odd filled
1,twitter game point tonight btw guy havent caught youre full retard
1,twitter taught many bitch made nigga world dont fooled
0,twitter fag
1,twitter like friend sometimes forget visit call act like bitchy mcbitcherson side bitch
2,twitter trash
1,twitter let know every hoe every city country
1,twitter nigga always want unprotected sex nothing as bitch nah
1,twitter pic flossin hoe talkin
1,twitter watching bitch
1,twitter bitch
2,twitter little blue bird name larry celtic isu larry bird stick ticker twtr
1,two blonde dyke wanna kiss night pray god shit go right
1,two day gone gone long cant get phone cuz bitch done wit meeeeee
1,two dyked fightin bitch lol gtfoh
1,two foreign hoe iont like basic
1,two hoe rt yall know
1,two horny guy play sexy av model trimmed pussy fuckher
1,two horny guy take turn beating shit tight teen pinkpussy
2,two red bone kissin n da back seat
1,two year strong honkie
1,tyga drake two light skin bitch choose fight would go guy compton one toronto
1,tyga hoe pooted muthafuckin face bout fight bruh
1,tyler bitch sorry
1,tym lyt dis blunt n holla hoe
1,type nicca owe yu money still ask go n blunt
1,typical bitch break tweeting smfh
0,typically hateful antichristian mentally ill ugly dyke trash pig couple jennifer mccarthy melisa erwin
1,tyra bank still getting paid america next top model run bitch bossy
2,tyrese trash
1,u lil stupid as bitch aint fucking wit youuuu
1,u bitch still fuccin bush
1,u cant stay expect change u cant truly expect good man call nigga niggerit mean good person
0,u coon cant wait wear oreo j
1,u coon watching love hip hop aint
1,u corn fly bitch seed lime green full crystal
1,u ever seen bitch talk shit another bitch u see hanging together
1,u fucken bitch wifi
1,u got twin bed yo bitch as better invite yo crib u better sleeping futon boy
1,u got nigga got bitch
1,u hoe hawkin rittas today aint yall
1,u know pussy good sound like u mixing spaghetti u hit lol
1,u know bitch hard
1,u look like dyke ur pic lol
1,u nigga dnt like bet fck yo bitch tho
1,u hoe w booty hangin
1,u hit list bitch kill yo self
1,u oversteppin u boundires sideline hoe
1,u see super bad bitch club nigga u cant understand got chance meet happyhour
2,u serious bro lol rt early bird special
1,u still fuck old bitch disrespectful like shit
1,u sure tha bitch aint slumped dead lol thots
1,u think nigs u u
1,u wanna piss hoe u club front u tryna dance u im right tweet
1,u want big tittyd hoedyke wash ya rim lls rt expect chick da bikini car wash rid rim brake dust
1,u wanted go military yo bitch as couldnt handle nobody shooting u shut yo mf mouth salute
1,u wondering im answering im wondering money nigga act like bitch day
1,u wont see sober less got court mary best bitch life
1,update three arrsted german gay guy left critical condition fag bashed belgrade
2,u spy plane flying british sky hunt jihadi john assocs advanced tech via
1,ugh cant stand bitch smoke black milds make itch
1,ugh fuckin hate bitch dont answer call e
1,ugh really cant wait get paid tomorrow spend hoe
1,ugh im little bitch
1,ugh bad bitch picture coming soon
1,ugh he mine bitch he mine mine thats baby man know aware thats
1,ugh like hate momma get talking proper like bitch stfu
1,ugh crazy bitch crucible smh
1,ugly as hoe wanna bad bitch gone
1,ugly bitch always trynna take pic angle guess best side
1,ugly bitch know get crib sun come
1,ugly bitch listen yall havin stank attitude yall dont nothing working personally dont fuck
1,ugly bitch post retarded shit social medium
1,ugly bitch stay subbing
0,ugly fucking nigger baby thought gorilla first
1,ugly hoe favorite line im far ugly like naw hoe closer think
1,ugly hoe attitude kill ratchetness need nice cause look sure aint getting nowhere
1,uh cody called punk as bitch said think meant say bos as bitch ill let go ctfu
1,uh oh rt control yo bitch dont want shit simple
1,uh long till apple come newest incarnation iphone im ready two year bitch still go
1,uhhh bitch
1,ummm hoe need guidance better yet baptism
1,ummmso happy fairy apparently took crap twitter made allhappy
2,un pollito cruzaba la frontera un zorro se tropieza con el pollo el zorro le dice im sorry el pollo le dice im
2,uncalled trash one best
0,uncle tom hypocrite
1,uncle tom as muhfuckas
1,unemployed nigga get bitch factdontargue
1,unfortunately love tho rt thats ur hoe
1,ungrateful bitch never happy u happy u mean u aint happy youngjefe
1,ungrateful shit lol rt sending uber new way tryna pay pussy cuz lol pls dont
2,unintended consequence current fed regulation tray uneaten food thrown trash hungry kid
1,unk said bitch hit bottle pussy start snappin lmao
1,unlike yall boring as bitch lol
1,unloyal girl turn good guy asshole unloyal guy turn good woman big time bitch
1,next time redneck ill see redneck paycheck
1,hoe start actually fucking ill give prop hoe trash
1,let heat pop bitch
1,early dat good dope wit niccas
2,early bitch driving denton omg move already
1,bitch like elevator
2,like eagle tryna catch early bird catch worm
1,early damn bird still chirping smh
1,upstate hoe love south nigga south female love upstate nigga
1,ur fat thick difference bitch
1,ur u act sound infront ae ill awfy cunt nd break ur fukin phone tae
2,use trap bird im fly like birdddd
1,used dollar menu spectate mall im buying bitch cause shit want
1,used girlfriend got hoe
1,vp joe dildo still want gun hey joe fu oath breaking prick need routed hows feel honkey whippin boy
1,vagina flavored bacon bitch
1,val bitch
1,value moneyvalue dickdont buy trashdont fuck trash
1,vandalize pussyits
0,vanessa fuckin faggot
1,vega day bitch
1,venti iced water make snappy hoe
1,verizon customer service trash fuck ive store havent greeted nothing
1,versace belt lv wallet wont cut need really show as little bitch
2,vice news interview canadian jihadi poem translated f u sound track
2,video charlie baker campaign team denies contacting gov patrick meeting
2,video charlie baker make final push vote
2,video charlie baker remembers tom menino
2,video record charlie baker
2,video shy glizzy cant trustmyself
2,view ghetto aint bad rio
1,vine filled pussy lol smh
2,vintage gold diamond engagement ring k yellow gold unique ring size vintagebaublesnbits via
2,viola auntieyou cant call white trash woman white trash like primetime htgawm
2,virtually zero protection lgbtq person alabama lot acceptance either think queer alabamian kid today
1,w bitch
2,walk hr
1,watch salute vet tuesday jihadi bitch slaying mk m fired taliban cockroach firefight
1,watchmilitary monday jihadi bitch slaying badass silence taliban intense night time firefight
1,watchmilitary monday jihadi bitch slaying badass silence taliban intense night time firefight
2,watchobamas newly released gitmo jihadi link terrorist syria
2,watch excited isi jihadis getting yezidi sex slave distribution day isi tcot pjnet lnyhbt gop
1,watch excited isi jihadis getting yezidi sex slave distribution day tcot lnyhbt pjnet tgdn gop
2,watch excited isi jihadis getting yezidi sex slave distribution day
1,wdmc rt shit male hoe going
1,salute vet tuesday jihadi bitch slaying mk m fired taliban cockroach du tcot pjnet
2,webbers rt sz vnds restorer dream cracked midsole sole separation fogged bubble
2,wh obama wont name holder replacement rube already cast midterm ballot hot air
2,wib play next fri silverdome ballroom neillsvillewi charlie parr hobo nephew uncle frank ticket
2,wtf imma leg charlie murphy
1,wtf chick singing th inning stretch giant game wearing shes like redneck carmen miranda nlds
2,wtmf murica say thunderpunched throat sole stomped
1,waddup bitch gotta get tf outta town tonite
1,wagwuan bitch
1,wait faggot wear seat beat
1,wait min rt pussy rt rihanna cologne men probably smell like curry goat nail clipping
1,wait min nigga bitch lol rt fuckthesteelers httr dont give damn cont
2,wait minute bowyer causing yellow chase race rt caution nascar
1,wait bitchkeep simple never basic
2,wait take brownie
1,wait thats noooo butt naked bitch boy
1,wait mudda cunt hypocrisy
1,wait rt yall ever put ur finger lil hole back pussy cool
2,waiting brownie want brownie someone hook
1,waiting bitch
0,waiting wetback sycksyllables
1,waka bitch bad fr
1,wake american sheeple nd stop allowing pussy azz politician never bust gun
1,wake bitch
0,wake stoopid dyke
1,walk party boot yo hoe
1,walk bitch like rt murdered test
1,walk house knock door blow as drop drop bitch got sawed
1,walked wit new bitch got nigga mad know
1,walked party playin nelly air force one walked outta bitch immediately littered yard
1,wallah ill drop kick bitch
1,wallah dumb bitch dream fucking lottery wake early play fuck hoe
1,wanna find truth somebody tell em watch real bitch nigga hoe come em
1,want cheese whine bitch
1,want cry cause girl la fitness imma bitch
2,want go get brownie im stuck doe
2,want touch tha boootyyyyyneeeeed touch heinie
1,wanted eat pussy back shes sleepsmh
1,warrior aint winning shit curry keep playin like bitch
2,finna slit eyebrow shop nahhhhhh
1,kimball gym today boy carter kimball hoe wouldve stupid
1,wash hoe
2,washpost describes charlie crists bizarre obsession fan leg stop sweat askedanswering question dog
0,washing coon hair
0,wassup wit fucc niccas
1,watch stop talking bitch still tweet
1,watch ima hit hoe later summer finna bestmost livestock party
1,watch twitter bitch
2,watch ned crc worldcup puravida
0,watch nigger lover day coming
1,watch black whiggers cry
1,watch yo hoe
2,watched crow eat sandwich
2,watching steelers colt getting blinded steelers uniys look like bunch bumblebee
1,watching deadly woman malicious bitch left baby sun bake death wtf
1,watching forrest gump taught bitch wanna hoe theyre tired
2,watching richie rich tveven wanted kick ghetto kid show yuh much money aint thang
0,watching nigger movie menacesociety trying learn enemy good reconnaissance
1,watchu smiling da foe nigguh
1,water whippin bitch bobby buschi
1,wats ppl calling foriegn bitch
1,wave get splashed splashgang ya bitch
1,way many pussy lay nothing generation literally figuratively
1,wayne crazy new orleans as nicca lol
1,wayne went ape shit tht krazy
1,aint gon talk bout yo partnas cuz dey aint shit like niccas
1,aint really wit talkin bitch bout action
1,back bitch
1,fan base large give crap rodgers chew guy nobody bitch brady manning
1,passed dem niccas yr ago fr
1,hella hoe swear want
1,bout next chik fil lmao couple fag said told didnt like food get never happened
2,cant call somebody wack got raymond felton rt lin trash
1,cant trust hoe fam
1,cocky yea bitch cocky
1,delivering bitch
1,dont hire bitch
1,dont love hoe
1,dont love hoe
1,dont love hoe want one night jayballout onlywantonenight
1,dont play bitch there take back
1,dont pop bitch slide
1,dont want yo bitch mane wanna fun
